TIME_PERIOD,OBS_VALUE,FREQ,FREQ_LABEL,GEO,GEO_LABEL,INDIC,INDIC_LABEL,SOURCE_URL,S_ADJ,S_ADJ_LABEL,TITLE,UNIT,UNIT_LABEL
2008-01,10.2,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2008-02,11.0,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2008-03,8.1,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2008-04,8.6,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2008-05,8.8,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2008-06,6.3,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2008-07,4.2,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2008-08,2.7,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2008-09,1.1,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2008-10,-1.8,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2008-11,-8.1,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2008-12,-11.7,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2009-01,-11.6,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2009-02,-14.8,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2009-03,-15.5,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2009-04,-14.7,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2009-05,-12.8,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2009-06,-8.6,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2009-07,-8.5,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2009-08,-7.0,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2009-09,-7.3,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2009-10,-6.2,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2009-11,-6.7,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2009-12,-4.4,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2010-01,-5.6,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2010-02,-4.6,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2010-03,-2.6,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2010-04,-1.2,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2010-05,0.2,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2010-06,0.4,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2010-07,1.3,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2010-08,0.6,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2010-09,2.6,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2010-10,4.3,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2010-11,5.7,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2010-12,5.1,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2011-01,4.5,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2011-02,5.2,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2011-03,4.7,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2011-04,5.6,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2011-05,6.1,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2011-06,4.6,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2011-07,5.7,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2011-08,3.7,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2011-09,2.5,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2011-10,2.5,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2011-11,0.9,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2011-12,-0.5,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2012-01,-0.9,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2012-02,-0.3,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2012-03,0.0,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2012-04,-0.8,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2012-05,-2.5,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2012-06,-3.3,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2012-07,-1.4,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2012-08,-2.2,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2012-09,-3.1,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2012-10,-3.0,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2012-11,-3.7,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2012-12,-4.1,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2013-01,-3.8,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2013-02,-4.0,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2013-03,-3.7,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2013-04,-4.7,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2013-05,-3.5,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2013-06,-2.9,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2013-07,-2.8,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2013-08,-1.9,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2013-09,-1.1,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2013-10,0.3,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
2013-11,-0.3,M,Monthly,EA20,Euro area – 20 countries (2023-2025),BS-SEEM-BAL,Employment expectations over the next 3 months - services,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ei_bsee_m_r2?geo=EA20&indic=BS-SEEM-BAL&s_adj=SA&unit=BAL,SA,"Seasonally adjusted data, not calendar adjusted data",Employment expectations indicators - monthly data,BAL,Balance
