specification,response,horizon,outcome,sample_window,nobs,sample_start,sample_end,endogenous_policy,instrument,hac_bandwidth,iv_r_squared,first_stage_f_stat,first_stage_partial_r_squared,first_stage_nobs,control_lags,controls,coefficient,std_error,t_stat,p_value,lower_68,upper_68,lower_90,upper_90,lower_95,upper_95,cumulative_response,rolling_window,rolling_start,rolling_end
baseline,ln_nfc_loans_ea_stock,2,lp_ln_nfc_loans_ea_stock_h2,baseline,28,2010Q4,2017Q3,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,3,0.6578782321353738,0.023097283015084215,0.0019210759483509737,28,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",2.5602090577057185e-08,4.880282890892e-08,0.5246025927070332,0.5998594840001338,-2.293026735435515e-08,7.413444850846952e-08,-5.4671419559272004e-08,1.0587560071338637e-07,-7.004969642809617e-08,1.2125387758221054e-07,2.5602090577057185e-08,32,2010Q2,2018Q1
baseline,ln_nfc_loans_ea_stock,4,lp_ln_nfc_loans_ea_stock_h4,baseline,26,2010Q4,2017Q1,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,5,0.7658954964884057,0.05150030661029915,0.005123643738679521,26,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",7.928171954914514e-08,7.110261844329941e-08,1.1150323474003723,0.2648365602738321,8.573160121350855e-09,1.499902789769394e-07,-3.767168028306249e-08,1.9623511938135275e-07,-6.007685180621504e-08,2.1864029090450532e-07,7.928171954914514e-08,32,2010Q2,2018Q1
baseline,ln_nfc_loans_ea_stock,8,lp_ln_nfc_loans_ea_stock_h8,baseline,22,2010Q4,2016Q1,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,9,0.927340309751368,0.018496576705439163,0.003073288564627597,22,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-4.9086859366854085e-08,6.553194149690987e-08,-0.7490524200197662,0.4538256111155931,-1.1425561519049646e-07,1.608189645678829e-08,-1.5687731101921793e-07,5.870359228550976e-08,-1.7752710453778324e-07,7.935338580407507e-08,-4.9086859366854085e-08,32,2010Q2,2018Q1
baseline,ln_nfc_loans_ea_stock,12,lp_ln_nfc_loans_ea_stock_h12,baseline,18,2010Q4,2015Q1,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,13,0.951632028699972,1.0451458702857497,0.3432170131763427,18,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-3.610456225568528e-08,5.01881124397338e-08,-0.7193847407399483,0.4719038961297997,-8.601452631479603e-08,1.3805401803425483e-08,-1.1865666103202968e-07,4.6447536520659127e-08,-1.3447145508961015e-07,6.22623305782396e-08,-3.610456225568528e-08,32,2010Q2,2018Q1
baseline,ln_house_price_de_real,0,lp_ln_house_price_de_real_h0,baseline,30,2010Q4,2018Q1,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,1,0.517804788480495,0.039543712409853014,0.002816595269752213,30,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",1.3179317205926607e-08,4.080865251102985e-08,0.32295399124890173,0.7467300861420334,-2.7403168986834522e-08,5.3761803398687736e-08,-5.394494288784312e-08,8.030357729969633e-08,-6.680417197330193e-08,9.316280638515513e-08,1.3179317205926607e-08,32,2010Q2,2018Q1
baseline,ln_house_price_de_real,1,lp_ln_house_price_de_real_h1,baseline,29,2010Q4,2017Q4,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,2,0.6386392589234091,0.006075852687300544,0.00046715494789653704,29,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-8.555602947189802e-09,4.7164154402280114e-08,-0.181400537243093,0.8560531972149543,-5.545836809745925e-08,3.834716220307965e-08,-8.613373337787946e-08,6.902252748349985e-08,-1.0099564693694503e-07,8.388444104256543e-08,-8.555602947189802e-09,32,2010Q2,2018Q1
baseline,ln_house_price_de_real,2,lp_ln_house_price_de_real_h2,baseline,28,2010Q4,2017Q3,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,3,0.8096549789342478,0.023097283015084215,0.0019210759483509737,28,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",6.5991699514475285e-09,2.601459569762925e-08,0.2536718243923707,0.7997491030589563,-1.927124981857441e-08,3.246958972146947e-08,-3.619103213547409e-08,4.938937203836915e-08,-4.438850068827643e-08,5.7586840591171485e-08,6.5991699514475285e-09,32,2010Q2,2018Q1
baseline,ln_house_price_de_real,4,lp_ln_house_price_de_real_h4,baseline,26,2010Q4,2017Q1,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,5,0.9463040083936447,0.05150030661029915,0.005123643738679521,26,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",3.526926875538781e-09,3.992037622715273e-08,0.08834903898375245,0.9295992638326642,-3.6172205964252484e-08,4.3226059715330046e-08,-6.213624875096069e-08,6.919010250203825e-08,-7.471557277896951e-08,8.176942653004707e-08,3.526926875538781e-09,32,2010Q2,2018Q1
baseline,ln_house_price_de_real,8,lp_ln_house_price_de_real_h8,baseline,22,2010Q4,2016Q1,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,9,0.9581579290262312,0.018496576705439163,0.003073288564627597,22,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-3.3492294961623086e-08,5.772838497691511e-08,-0.5801703091991272,0.5617997737774971,-9.090074248688381e-08,2.3916152563637636e-08,-1.2844703836895275e-07,6.146244844570657e-08,-1.4663785040203977e-07,7.965326047879361e-08,-3.3492294961623086e-08,32,2010Q2,2018Q1
baseline,ln_house_price_de_real,12,lp_ln_house_price_de_real_h12,baseline,18,2010Q4,2015Q1,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,13,0.9722619103914388,1.0451458702857497,0.3432170131763427,18,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",1.7793806767086687e-08,8.341024459023199e-08,0.2133287925782019,0.8310705171729337,-6.515416850612319e-08,1.0074178204029657e-07,-1.1940383657206577e-07,1.5499145010623914e-07,-1.4568726857144484e-07,1.8127488210561821e-07,1.7793806767086687e-08,32,2010Q2,2018Q1
baseline,ln_compensation_ea20_real,0,lp_ln_compensation_ea20_real_h0,baseline,30,2010Q4,2018Q1,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,1,0.37553846179359907,0.039543712409853014,0.002816595269752213,30,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-9.203531410147515e-08,2.706907232536227e-08,-3.4000172963165416,0.0006738159069015217,-1.1895436646660663e-07,-6.511626173634367e-08,-1.36559975894059e-07,-4.751065230889131e-08,-1.4508972095409508e-07,-3.898090724885522e-08,-9.203531410147515e-08,32,2010Q2,2018Q1
baseline,ln_compensation_ea20_real,1,lp_ln_compensation_ea20_real_h1,baseline,29,2010Q4,2017Q4,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,2,0.4905383859756498,0.006075852687300544,0.00046715494789653704,29,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-5.173430483942767e-08,2.154223114592395e-08,-2.4015295578710947,0.016326690005293295,-7.315714642441843e-08,-3.031146325443692e-08,-8.716812187242764e-08,-1.630048780642771e-08,-9.395630203207561e-08,-9.512307646779729e-09,-5.173430483942767e-08,32,2010Q2,2018Q1
baseline,ln_compensation_ea20_real,2,lp_ln_compensation_ea20_real_h2,baseline,28,2010Q4,2017Q3,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,3,0.7048308425402767,0.023097283015084215,0.0019210759483509737,28,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-9.481579342326719e-08,2.888092571526321e-08,-3.2829901076598187,0.0010271226992001092,-1.2353665767520596e-07,-6.609492917132842e-08,-1.423206888357339e-07,-4.731089801080048e-08,-1.5142136766535976e-07,-3.821021918117462e-08,-9.481579342326719e-08,32,2010Q2,2018Q1
baseline,ln_compensation_ea20_real,4,lp_ln_compensation_ea20_real_h4,baseline,26,2010Q4,2017Q1,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,5,0.5676219414006587,0.05150030661029915,0.005123643738679521,26,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-1.4848965320755773e-07,4.0825403304489785e-08,-3.637187662301123,0.0002756311164829376,-1.8908879735892511e-07,-1.0789050905619035e-07,-2.1564146590470436e-07,-8.133784051041112e-08,-2.285059733386802e-07,-6.847333307643527e-08,-1.4848965320755773e-07,32,2010Q2,2018Q1
baseline,ln_compensation_ea20_real,8,lp_ln_compensation_ea20_real_h8,baseline,22,2010Q4,2016Q1,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,9,0.8822527027455853,0.018496576705439163,0.003073288564627597,22,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-1.1772553587715196e-07,1.6519003352194177e-08,-7.126673042385137,1.028239478777444e-12,-1.341529889835098e-07,-1.0129808277079412e-07,-1.4489687845463205e-07,-9.055419329967184e-08,-1.5010218750794895e-07,-8.534888424635496e-08,-1.1772553587715196e-07,32,2010Q2,2018Q1
baseline,ln_compensation_ea20_real,12,lp_ln_compensation_ea20_real_h12,baseline,18,2010Q4,2015Q1,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,13,0.9259029812146959,1.0451458702857497,0.3432170131763427,18,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-4.920371092393289e-08,5.292600234933719e-08,-0.9296698926770366,0.3525420274542951,-1.0183639118700918e-07,3.4289693391434e-09,-1.3625923784828226e-07,3.7851816000416483e-08,-1.52936769374316e-07,5.4529347526450246e-08,-4.920371092393289e-08,32,2010Q2,2018Q1
baseline,ln_ecb_assets_ea_stock,0,lp_ln_ecb_assets_ea_stock_h0,baseline,30,2011Q1,2018Q2,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,1,0.8420327302364476,0.012929042794906904,0.0009226509857733626,30,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",4.927615906041331e-07,1.141429179756784e-07,4.317057942299415,1.5812266114426658e-05,3.7925126601065546e-07,6.062719151976108e-07,3.0501319798101414e-07,6.80509983227252e-07,2.69045582281494e-07,7.164775989267722e-07,4.927615906041331e-07,32,2010Q3,2018Q2
baseline,ln_ecb_assets_ea_stock,1,lp_ln_ecb_assets_ea_stock_h1,baseline,29,2011Q1,2018Q1,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,2,0.8111430885461082,0.03363751204890409,0.002580823044818302,29,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",6.793598125165622e-07,3.5108818418252896e-07,1.9350118947989616,0.052988836048688814,3.302174000544485e-07,1.0285022249786758e-06,1.0187113938412325e-07,1.2568484856490013e-06,-8.760383878759407e-09,1.3674800089118838e-06,6.793598125165622e-07,32,2010Q3,2018Q2
baseline,ln_ecb_assets_ea_stock,2,lp_ln_ecb_assets_ea_stock_h2,baseline,28,2011Q1,2017Q4,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,3,0.855038852440333,0.0007661058338993268,6.38380772646591e-05,28,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",1.039278125497067e-06,4.82730018886103e-07,2.1529179558694027,0.03132512705165675,5.592234527537888e-07,1.5193327982403451e-06,2.452579030939082e-07,1.8332983479002257e-06,9.314467422396542e-08,1.9854115767701687e-06,1.039278125497067e-06,32,2010Q3,2018Q2
baseline,ln_ecb_assets_ea_stock,4,lp_ln_ecb_assets_ea_stock_h4,baseline,26,2011Q1,2017Q2,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,5,0.8762290698986213,0.06851093578489328,0.006804475480221792,26,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",1.1732850654176992e-06,4.7000461354099465e-07,2.4963266989619948,0.012548696902426283,7.058852723369036e-07,1.640684858498495e-06,4.001962721508695e-07,1.946373858684529e-06,2.5209295030968343e-07,2.094477180525715e-06,1.1732850654176992e-06,32,2010Q3,2018Q2
baseline,ln_ecb_assets_ea_stock,8,lp_ln_ecb_assets_ea_stock_h8,baseline,22,2011Q1,2016Q2,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,9,0.9929518960417908,0.07390117435566636,0.012167003089823233,22,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-1.736133296279054e-07,3.39624578680077e-07,-0.5111918881214055,0.6092166982710903,-5.113556692280991e-07,1.6412900997228824e-07,-7.322460496716955e-07,3.8501939041588465e-07,-8.392652721054459e-07,4.920386128496351e-07,-1.736133296279054e-07,32,2010Q3,2018Q2
baseline,ln_ecb_assets_ea_stock,12,lp_ln_ecb_assets_ea_stock_h12,baseline,18,2011Q1,2015Q2,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,13,0.9900864663171686,0.6879034017700342,0.2559256412700832,18,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-2.0435503807898864e-07,3.205582969970007e-07,-0.6374972664672619,0.5238009899322444,-5.231367635559494e-07,1.1442668739797208e-07,-7.316265155438922e-07,3.229164393859149e-07,-8.32637755138604e-07,4.2392767898062667e-07,-2.0435503807898864e-07,32,2010Q3,2018Q2
baseline,ln_hh_loans_ea_stock,0,lp_ln_hh_loans_ea_stock_h0,baseline,30,2011Q1,2018Q2,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,1,0.6068743380396657,0.012929042794906904,0.0009226509857733626,30,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",3.2023996861189304e-08,8.965322978764561e-09,3.571984739093278,0.0003542860610769389,2.310836074943534e-08,4.0939632972943266e-08,1.7277352842777046e-08,4.677064087960156e-08,1.4452286713041415e-08,4.9595707009337194e-08,3.2023996861189304e-08,32,2010Q3,2018Q2
baseline,ln_hh_loans_ea_stock,1,lp_ln_hh_loans_ea_stock_h1,baseline,29,2011Q1,2018Q1,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,2,0.8054962970676905,0.03363751204890409,0.002580823044818302,29,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",2.389122905583154e-08,1.102398923424075e-08,2.167203591021739,0.0302193336986837,1.2928336057421376e-08,3.485412205424171e-08,5.7583803804166676e-09,4.202407773124641e-08,2.2846071907623885e-09,4.549785092090069e-08,2.389122905583154e-08,32,2010Q3,2018Q2
baseline,ln_hh_loans_ea_stock,2,lp_ln_hh_loans_ea_stock_h2,baseline,28,2011Q1,2017Q4,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,3,0.882896317809915,0.0007661058338993268,6.38380772646591e-05,28,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",2.7858492581134437e-08,1.1263350434587817e-08,2.473375284106032,0.01338435107007142,1.6657564950104584e-08,3.905942021216429e-08,9.331929767177233e-09,4.638505539509164e-08,5.782731384088757e-09,4.993425377818012e-08,2.7858492581134437e-08,32,2010Q3,2018Q2
baseline,ln_hh_loans_ea_stock,4,lp_ln_hh_loans_ea_stock_h4,baseline,26,2011Q1,2017Q2,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,5,0.9550124233767784,0.06851093578489328,0.006804475480221792,26,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",2.83804925647004e-08,1.2921316856419287e-08,2.1964086849709146,0.028062704586341528,1.5530787155383175e-08,4.1230197974017625e-08,7.1268176684299485e-09,4.963416746097085e-08,3.055176893288298e-09,5.37058082361125e-08,2.83804925647004e-08,32,2010Q3,2018Q2
baseline,ln_hh_loans_ea_stock,8,lp_ln_hh_loans_ea_stock_h8,baseline,22,2011Q1,2016Q2,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,9,0.9904408014174915,0.07390117435566636,0.012167003089823233,22,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-2.0859736805761808e-09,2.260298857308785e-08,-0.09228751648619758,0.9264696064423568,-2.4563693851183368e-08,2.0391746490031006e-08,-3.92645814149624e-08,3.5092634053810036e-08,-4.638701722679874e-08,4.221506986564638e-08,-2.0859736805761808e-09,32,2010Q3,2018Q2
